id	intent	context	label
0016251	자존감저하	예쁘게 차려 입어봐도 내가 너무 못 생긴 것 같아.	15
0008200	식욕증가	폭식때문에 일상이 어려워	8
0007997	식욕저하	제대로 씹히지도 않고 맛있다는 생각도 안 들고 그냥 치워버렸으면 좋겠어.	7
0018055	절망감	모든 게 다 꼬여버린 것 같아.	16
0017131	자존감저하	친구들은 집이 잘 살아서 다들 부모님이 보태주는데 나는 아무것도 없어서 너무 초라하고 한심스러웠어	15
0011180	초조함	과일도 많이 먹지 말라고 하니까 기분이 구려	10
0004885	분노	어떻게 나한테 그럴 수 있는지, 이혼해야 한다고 생각하면서도..	3
0007469	식욕저하	식사 양이 이유도 없이 줄었어요	7
0019124	불안	가슴이 울렁거려서 외출을 못 하겠어	18
0014471	죄책감	다른 사람이랑 눈 마주치면 넘 미안한 마음이 들어	12
0006219	무기력	무기력함이 없어지지 않아요.	4
0012160	초조함	부모님이 기대하는 것만큼 내가 못 하면 어떡하지? 싶어서 걱정되고…	10
0007522	식욕저하	밥도 잘 안 먹는데 잠도 잘 안 자요	7
0010581	초조함	조마조마해서 방에 혼자 못 있겠어	10
0010760	초조함	낮에 혼자 있으면 더 짜증나	10
0011858	초조함	걱정이 많은 날은 잠도 못 자요.	10
0016649	자존감저하	시부모님이 부쩍 감시가 심해진것 같아	15
0005026	분노	화가 머리끝까지 났어요.	3
0016748	자존감저하	다들 나를 해코지하려는것 같아서 아무도 만나기 싫어	15
0005674	무기력	사는 게 너무 힘들다.	4
0004255	분노	패버리고 싶어요	3
0018922	불안	긴장이 심해서 일상생활이 안 된다	18
0019001	불안	아무 이유 없이 낭떠러지 끝에 서 있는 거 같아	18
0013620	피로	누워 있는다고 아무것도 못 해	11
0010499	초조함	가만히 쉴 수가 없을 정도로 너무 안절부절못해	10
0002941	슬픔	혼자 몸이 아플 때도 집에 가고 싶은 마음이 굴뚝 같았어.	1
0007543	식욕저하	남편때문에 식욕도 안 생기고 무기력하네	7
0006917	상실감	나 요새 너무 무력감이 들어	6
0005124	분노	근데 그 말 들으니까 되게 화가 나는 거예요.	3
0009881	불면	한창 빠져있을 때는 삼일 연속으로 밤을 샌적도 있어요.	9
0006927	상실감	내가 가치 없게 여겨져요	6
0000581	우울감	자존감은 어떻게 회복하니	0
0008374	식욕증가	회사때문에 과체중 된 거야	8
0009329	불면	께름칙하니까 일부러 그건 피하게 돼	9
0011020	초조함	출근할 때마다 긴장이 더 심해지는 거 같아	10
0001616	우울감	진짜 쿨하게 돌아섰는데 나오자마자 취업 생각에 꿀꿀해지네.	0
0005657	무기력	제가 잘 알지도 못 하는 걸 하려니까 너무 힘들고…	4
0009314	불면	온몸에 똥칠한 것처럼 찝찝해	9
0005311	무기력	평소에 좋아하던 일들도 요새는 흥미가 안 생기는 것 같아	4
0014712	죄책감	나 요즘 일을 너무 못 해서 남 보기 부끄럽다	12
0016249	자존감저하	아무리 좋은 옷을 입어도 내가 너무 못나게 느껴져.	15
0016179	자존감저하	남편이 바람 피우는걸 알고 나서 나 자산이 하찮게 느껴졌어.	15
0008806	불면	유산할까봐 계속 자다 깨는 것 같아	9
0017322	자존감저하	나 안 그래도 자존감 낮은데 이 일 때문에 더 낮아진 것 같아.	15
0018686	자살충동	너무 힘들어서 자살 시도도 했었어요...	17
0017726	절망감	너무 아파서 임신도 포기하고 싶어져	16
0011168	초조함	임신하고 나서 너무 기분이 처져	10
0019433	불안	내가 너무 불안하다고도 했거든.	18
0012890	초조함	그래서 스트레스 받으면 엄청 예민해져.	10
0016038	자신감저하	그 때부터 자신감이 뚝뚝 떨어졌던 것 같아.	14
0006147	무기력	아침에 학교가기가 너무 힘들어.	4
0013774	피로	오후만 되면 너무 졸리고 피곤해	11
0001092	우울감	아마 그 때가 제일 우울했던 것 같아요.	0
0006040	무기력	그래서 그냥 꾹 참아보려고 했는데 아무래도 잘 안 되네. 너무 힘들어.	4
0010683	초조함	요즘 너무 날카로워서 다른 사람들이랑 이야기하는 거 자체가 너무 괴로워	10
0009734	불면	8시간은 침대에 누워 있는다고 봐야 하는데… 실제로 자는 건 4시간 정도?	9
0016108	자신감저하	책임감 있게 반장을 해낼 자신이 없었어.	14
0004172	외로움	남편이 화를 내니까 이제 내편은 아무도 없는거같고.	2
0017721	절망감	아기가 안 생기니까 임신을 체념한것 같아	16
0000576	우울감	점점 더 자존감 회복이 안 돼서 미쳐버릴 것 같아	0
0018840	불안	아침에 특히 불안한 거 같습니다	18
0006045	무기력	그 이후에 아침에 일어나기가 힘들었어요.	4
0011058	초조함	막달이 되니까 너무 마음이 초조하고 아무 의지가 안 생겨	10
0018669	자살충동	집에서 술을 잔뜩 마시고 홧김에 옥상에 올라갔어요.	17
0003319	슬픔	세상이 왜 이렇게 불공평하지? 너무 억울해.	1
0000842	우울감	요새는 다시 멍해요.	0
0007219	식욕저하	식욕저하가 심각해서 몸무게가 엄청 줄었어요.	7
0009799	불면	잠 못 자서 뒤척이는 시간이 너무 아까워요.	9
0012052	초조함	엄마한테 전화를 해도 걱정하실까 봐 말도 솔직하게 못 하겠어.	10
0017921	절망감	돈은 없고..비참하고.. 답답하고.	16
0019114	불안	내가 남편을 두고 하늘나라로 가진 않을까 무섭다	18
0018943	불안	작은 일에도 쉽게 긴장을 해요	18
0000701	우울감	행복하게 살고 싶다는 생각도 전부 다 사라졌고 막 우울해	0
0015648	집중력저하	요즘 너무 글이 안 읽혀요	13
0015340	죄책감	가족들한테 미안한데…저도 이런 제가 싫어요.	12
0014731	죄책감	내가 바보 같은 실수를 반복하고 있다는 생각밖에 안 들어	12
0007869	식욕저하	소화가 잘 안 되고 트림을 자주 하는 편인데, 이게 역류성식도염일 수도 있대.	7
0004786	분노	사실 당연한 거고 그럴 수 있는 건데 그 때는 아버지가 너무 미웠어요.	3
0005162	분노	화나지만 어쩌겠어? 이미 결혼했는데…	3
0012054	초조함	제가 거짓말 한 게 들킬까봐 걱정되고… 막 그거 상상하면 창피해 미칠 것 같고.	10
0014166	피로	근데 그 악몽을 꾼 후부터 몸에 힘이 빠지기 시작했어요.	11
0010813	초조함	너무 혼란스러운 기분이라 혼자서 병원도 못 가겠어	10
0006739	감정조절이상	마흔 되니까 공허하기만 해.	5
0019056	불안	무서울 때 옆에 아무도 없으면 힘들어요	18
0010532	초조함	외출하면 더 초조해	10
0000495	우울감	12주차 들어서면 입맛도 사라지고 기분도 개 꿀꿀해	0
0018706	자살충동	혈관에 공기를 불어넣는 자살을 시도했을 때도.	17
0010149	불면	제가 잠자리가 바뀌면 잠을 한숨도 못자는 스타일이여서.	9
0010286	불면	수면제는 잠이 안올땐 꼭 먹었어요.	9
0002140	슬픔	진짜로 매일 서러워	1
0008630	불면	불면증이 심해	9
0015186	죄책감	요즘은 이런 내가 너무 싫어.	12
0013155	초조함	그때부터 짜증이 심해지고 몸도 아프더라구요.	10
0005207	분노	근데 그러니까 나중에 한 번에 크게 화내서 그 때마다 또 스트레스 받았어요.	3
0001861	슬픔	혼자일 때 더 자주 우는 것 같아	1
0006133	무기력	대학 졸업하고 취업이 진짜 안 됐었어요. 엄청 힘들었죠.	4
0006373	무기력	티비를 봐도 재미가 없어.	4
0010124	불면	군생활이 너무 힘들고 피곤한데 잠도 잘 못잤어요.	9
0019257	불안	압박이 심해서 다른 생각은 안 나	18
0001924	슬픔	마음이 아프고 죄의식 때문에 힘들어	1
0013300	피로	입덧을 너무 많이 했는지 힘이 안 들어갈 정도야	11
0006227	무기력	무기력하고 잠도 못 자고 어지럽고 해서 대학병원에 입원했었어.	4
0018549	자살충동	세상에서 사라지는 게 맘 편할 거 같아.	17
0015588	죄책감	좋은 곳이었는데 퇴사한 게 너무 후회돼..	12
0003065	슬픔	누가 조금만 뭐라고 해도 눈물이 흐르고..	1
0002278	슬픔	남편이 막말을 한 걸 생각하면 모든 게 허망한 것 같아	1
0007729	식욕저하	스트레스 때문에 속이 불편해요	7
0014246	피로	근데 뭘 하고 싶어도 몸이 안 따라주니까… 사람 환장하죠.	11
0013572	피로	낮에 몸이 더 처지는 거 같아	11
0007309	식욕저하	몸무게가 진짜 심하게 빠져버렸어	7
0005749	무기력	너무 힘들고 고통스러웠어.	4
0012825	초조함	내일 자리 바꾼다는데 좋은 친구 걸렸으면 좋겠다. 너무 떨려.	10
0005919	무기력	너무나 힘들어서 친구들을 만나고 싶은 생각도 없었어요.	4
0000780	우울감	임신해서 그런지 물건도 계속 잃어버리고 꿀꿀해	0
0010899	초조함	자기 직전에 걱정이 많아지면서 세상이 느리게 느껴져	10
0000096	우울감	흰죽만 먹고 갔는데도 임당검사 또 해야 한데서 레알 한숨 나와	0
0000722	우울감	아기가 움직이는 게 느껴져서 잠도 안 오고 울적해	0
0002507	슬픔	내가 고생하는 걸 알아주는 사람이 없는 것 같아서 억울한 것 같아요	1
0011248	초조함	엄마랑 다투고 나서 너무 안절부절못하고 숨이 가빠	10
0016601	자존감저하	나 같은게 뭘 할 수 있겠나 싶고 한숨만 나와	15
0016428	자존감저하	남편이 바람 핀걸 알고부터 패배자가 된 기분이 들더라고.	15
0008693	불면	심하다 싶을 정도로 잠이 안 온다	9
0004957	분노	내가 잔인하게 죽여버릴 거야.	3
0003542	외로움	괜시리 쓸쓸하고 외롭고 그래	2
0001346	우울감	나는 중학교 때부터 우울감이 심했어.	0
0002215	슬픔	입덧 때문에 고생하는 내가 안타깝고 아기에게 미안해	1
0002365	슬픔	마음이 슬퍼서 더 이상 노력하고 싶지 않아	1
0006299	무기력	안 깨어나고 싶어. 아무것도 안 하고 싶어.	4
0016963	자존감저하	엄마도 자꾸 상처되는 말만 하니까 자존감이 바닥치는 것 같아	15
0018759	불안	불안해 그냥 계속	18
0018038	절망감	절망스러워서 죽고 싶었어요.	16
0018790	불안	불안해서 밖을 못 나가겠어요	18
0005466	무기력	초기에는 입덧에 잠만 계속 오고 뭘 어떻게 	4
0010788	초조함	검사 결과 때문에 너무 혼란스러워	10
0001388	우울감	내 신세가 너무 처량하고 우울해. 죽고 싶다는 생각까지 들어.	0
0015856	자신감저하	원래는 안 그랬는데 우유부단한 성격이 되었어요	14
0011765	초조함	고시 떨어질 거 같아서 불안해요.	10
0017025	자존감저하	결혼하고 직장을 관두고 집에만 있다보니 피해망상 같은게 생기더라고	15
0003967	외로움	사람들과 있으면 무슨 말을 해야 할지 모르겠어	2
0005752	무기력	정신적으로 정말 많이 힘들었거든.	4
0008734	불면	스트레스 받으니까 잠이 안 온다	9
0003662	외로움	롤 해도 적적한 게 해결이 안 되는 거야	2
0017251	자존감저하	이런 제가 한심하긴 한데 그래도 이게 최선 같아요.	15
0012374	초조함	자꾸 이런 걱정들이 맴돌아서 일상 생활도 어렵고 그냥 너무 다 걱정돼.	10
0019196	불안	손이 떨릴 정도로 진정이 안 된다	18
0008032	식욕저하	그 후부터 한 5일은 입맛도 없고 잠도 못 잤어요.	7
0016596	자존감저하	임신하고 나 자신에 대한 확신같은게 없어져서 상심이 커요.	15
0009295	불면	하나도 상쾌하지 않은 것 같아	9
0003641	외로움	혼자 있으면 소름 돋을 정도로 적적한 것 같아	2
0008134	식욕저하	사실 지방이 아니라 그냥 근육이 빠진 것 같기도 해.	7
0017200	자존감저하	능력 없는 인간이 된 것 같아서 너무 속상하네요.	15
0003332	슬픔	남편이 변한건데, 내 탓을 하니까 억울해.	1
0016113	자신감저하	친구들은 이제 어느 정도 자리를 잡았는데 저만 계속 그대로네요.	14
0014171	피로	언젠가부터 온몸에 힘이 그냥 쭉 빠지는 기분이 들어요.	11
0013091	초조함	근데 엄마가 자꾸 짜증나게 집을 더럽히잖아요.	10
0000927	우울감	아무것도 하기 싫고 기분도 다운되고.	0
0006189	무기력	옷장 정리도 귀찮아서 한꺼번에 몰아서 해요.	4
0009857	불면	3년전부턴가 잠을 잘 못자고 있어요.	9
0006482	무기력	집 밖으로 나오지도 않고… 처박혀 있었죠.	4
0013953	피로	회사에 앉아만 있으면 너무 찌뿌둥하고 피곤해	11
0018873	불안	왜 불안하지	18
0004250	분노	작은 일에도 성을 내고 있어	3
0016137	자신감저하	이런 게 반복되다 보니까 자신감도 엄청 떨어진 것 같아요.	14
0011236	초조함	나 자궁경부암이 있다는 얘기를 듣고 나서 너무 초조하고 숨이 가빠	10
0014630	죄책감	너무 심하게 억울해	12
0009400	불면	남편한테 정 떨어지니까 섹스도 하기 싫어	9
0014512	죄책감	죄인이 된 것 같은 느낌이 너무 심하게 드는 거 같아	12
0017627	절망감	먹고 사는것만 해도 힘들어 죽겠는데 꿈이 어디있겠어?	16
0015663	집중력저하	텔레비전 내용을 자꾸 놓친다	13
0012247	초조함	학교에서 뭐가 문제인걸까?	10
0001259	우울감	이거 때문에 대인기피증 걸리고 우울증도 너무 심했어요.	0
0005783	무기력	금방 다른 여자친구 만나러 가는 아빠랑 사는 것도 지겨워.	4
0019654	불안	불안하고, 또 불안했다고.	18
0012299	초조함	그렇다고 약을 안 먹을 수도 없는데…	10
0003160	슬픔	어머니와 떨어져 지내야 하는건 속상했어요.	1
0011228	초조함	주말이 지나니까 기분이 처져	10
0000079	우울감	왜 자꾸만 우울할까	0
0007546	식욕저하	애기 걱정에 밥 차려먹기도 귀찮아	7
0013908	피로	뭘 한 것도 아닌데 너무 찌뿌둥해	11
0013662	피로	전업주부가 된 뒤로 피로하고 멍해	11
0017578	절망감	남편이 바람까지 나니까 마지막 남은 희망도 사라지는 기분이더라고	16
0009286	불면	일이 바쁘니까 계속 개운한 기분이 안 들어	9
0011173	초조함	임신하고 나서 아무것도 못 하는 거 같아서 기분이 다운돼	10
0018028	절망감	남편 죽었을 때 정말 세상이 무너지는 것 같더라.	16
0007472	식욕저하	먹는 양이 준 이유를 알 수가 없어요	7
0012227	초조함	저 진짜 머리에 무슨 문제라도 있나 봐요.	10
0006651	감정조절이상	항상 무미건조한 그 상태 그대로인 기분이야.	5
0010406	불면	잠도 안 오고... 그래서인지 힘도 없고 피곤해.	9
0007936	식욕저하	걱정이 많아서 잠도 안 오고 밥맛도 없어요.	7
0017063	자존감저하	남편이 바람을 피울것 같아서 너무 힘들어	15
0003097	슬픔	돈없는 서러움이란…	1
0014863	죄책감	전부 내 잘못 같고 허탈해	12
0008867	불면	시끄러워서 그런지 자도 피곤하기만 하네	9
0000382	우울감	잠을 못 자고 우울해서 돌아버릴 것 같아	0
0006849	감정조절이상	내가 느끼기에 요즘 독선적인 거 같아요	5
0002840	슬픔	그래서 합격 한 날 진짜 너무 행복해서 펑펑 울었어요.	1
0000958	우울감	갑자기 내가 예민해진 걸까…	0
0014675	죄책감	남편이 요즘 너무 야근을 많이 해서 마음이 쓰여	12
0018573	자살충동	그때는 정말 죽고 싶었어요.	17
0018528	자살충동	진짜 죽고 싶을 정도로…	17
0016593	자존감저하	모든 사람들이 나한테만 차갑게 대해	15
0007327	식욕저하	먹을 때 오히려 몸무게가 더 주는 것 같아	7
0008678	불면	일이 바빠서 그런지 쉽게 잠을 못 자	9
0018394	자살충동	그냥… 죽고 싶어요.	17
0017459	절망감	미혼모로 살아갈것을 생각하면 너무 절망적이다	16
0003691	외로움	계절이 바뀌니 적적한 마음이 들어	2
0008347	식욕증가	겨울 되면 더 찌는 것 같아	8
0018158	자살충동	뒤지고 싶은 생각만 들어	17
0014118	피로	근데 한 며칠 지나니까 이따금 몸에 기운이 쭉 빠지는 기분이 들어요.	11
0018506	자살충동	정신을 차려보니 나도 모르게 농약을 잡고 있었어요.	17
0004882	분노	아빠를 원망하기도 하고… 서러울 때가 많았어.	3
0014276	피로	마사지를 받아도 너무너무 피곤해…	11
0012041	초조함	저 때문에 형부 회사가 망하는 건 아닌지, 분양 받은 집이 날아가는 건 아닌지 걱정이 되네요.	10
0010346	불면	잠들기 힘들어 찬송가를 들으며 잠을 잡니다.	9
0009763	불면	분명 몸은 졸린데… 누우면 눈이 말똥말똥해.	9
0017384	자존감저하	중학교 들어간 후부터 자존감도 엄청 낮아졌어.	15
0016067	자신감저하	점점 위축되는 내가 느껴진다.	14
0011403	초조함	친구들 단톡방을 보고 있으면 감정기복이 더 심해지는 거 같아	10
0018804	불안	일 할 때마다 불안해	18
0015184	죄책감	내가 그래도 영어를 못 한다고 생각하진 않았는데 너무 자괴감 들었어.	12
0010990	초조함	너무 심하게 떨리는 거 같아	10
0012567	초조함	가슴이 꽉 막힌 거 같아요.	10
0002526	슬픔	태동을 시작하니까 갑자기 마음 안정이 안 돼	1
0015584	죄책감	교직이수를 받을 시간에 취업을 했어야 했는데…	12
0004568	분노	한번 화가 나면 눈이 뒤집혀질 정도야	3
0013711	피로	무리했더니 졸리다	11
0008534	식욕증가	그때부터 달달구리는 무조건 입에 집어넣었어요.	8
0006540	무기력	외출 한번 안 한다고 병원에 다 끌고 오고..엄마가 유난인 거지 뭐.	4
0005099	분노	나는 치킨 먹고 싶은데 엄마가 안 된다 하면 막 화가 나요.	3
0006009	무기력	스트레스가 너무 심하네요.	4
0019663	불안	그래서 그 당시처럼 두려워서 자주 울게 돼요.	18
0001524	우울감	학교 갈 생각하면 우울해요.	0
0010622	초조함	가만히 앉아 있기가 힘들어서 몸을 묶어버리고 싶어	10
0004836	분노	오히려 참아왔던 분노가 표출됐어요.	3
0003182	슬픔	정신과에서 치료를 받는 게 흠도 아닌데, 너무 속상해.	1
0019251	불안	누가 욕하면 나에게 하는 거 같고 압박감 느끼고	18
0011355	초조함	신랑 때문에 감정기복이 너무 심해졌어	10
0000759	우울감	혼자 있으면 아예 잠이 안 오고 마음이 더 답답해져	0
0008088	식욕저하	그러고 사니까 살이 6kg이나 빠지더라고요.	7
0011990	초조함	그래서 너무 걱정되요.	10
0015672	집중력저하	집중이 안 돼서 의욕도 떨어져	13
0015860	자신감저하	내가 성격이 느긋하게 바뀐 거 같아	14
0015529	죄책감	결혼을 너무 일찍 해서 후회가 되나 봐.	12
0007199	식욕저하	식욕이 없어진지 두달은 넘었어.	7
0010361	불면	중간중간 깨는 건 아직 그래요. 그래도 많이 나아져서 다행이라고 생각해요.	9
0004478	분노	엄마가 정말 밉다	3
0011669	초조함	이젠 군대만 생각해도 너무 불안해져.	10
0017420	절망감	친구들은 전부 아기 낳아서 키우고 있는데 나만 이렇게 안되나 싶어서 너무 좌절감이 커	16
0010547	초조함	제왕절개 할까봐 조마조마해	10
0014432	죄책감	엄마한테 자꾸 죄책감이 들어	12
0001117	우울감	재미있다고 생각했는데도...오래 하다 보니까 우울해졌어.	0
0005837	무기력	나 이제 더 이상 버틸 수가 없다.	4
0006081	무기력	되게 힘들다고 느껴도 그냥 혼자 참고 이겨내요.	4
0010843	초조함	요즘 너무 혼란스러워서 그런지 혼잣말이 는 거 같아	10
0005034	분노	처음에는 되게 화 났거든요.	3
0019000	불안	그러고 싶지 않은데 긴장돼	18
0007341	식욕저하	오히려 임신하고 살이 빠졌어	7
0015300	죄책감	그래서 부모님과 많이 다투면서 속상하게 해드린 것 같아요.	12
0009600	불면	비몽사몽한 상태에서 깨질 않아서 일을 못 해요	9
0005295	분노	근데 다음에 또 그러면 또 화가 나고… 모르겠어요. 제 감정이 통제가 안 돼요.	3
0018586	자살충동	그래서 죽고 싶다는 말을 입에 달고 살았어..	17
0008499	식욕증가	계속 빈둥거리다 보니까 살도 엄청 쪄서 몸이 무거우니까 또 누워 있고…	8
0000664	우울감	 할 일이 쌓이는데도 너무 하기 싫어	0
0012214	초조함	동정심이 앞서니까 일도 잘 안 되는 느낌이야.	10
0007320	식욕저하	누가 내 살을 떼가는 기분이야	7
0015119	죄책감	순간적으로 아기가 안 생겼으면 좋았겠다고 말했는데 너무 후회해	12
0009011	불면	하루 중 스무 시간은 자는 것 같아	9
0003453	외로움	신랑 폭력이 심해지고 있어서 세상에 혼자가 된 것만 같아	2
0005241	분노	근데 가까운 사람들한테는 화를 많이 내는 거 같아.	3
0013170	초조함	아니 기분이 오락가락해	10
0013922	피로	운동을 좀 많이 했더니 찌뿌둥하네	11
0018470	자살충동	지금 이 시기가 딱 죽기 좋은 시기 같아서.	17
0010668	초조함	피검사 결과가 별로 안 좋은 거 같아서 신경이 날카로워져	10
0011096	초조함	정기검진 갈 때 너무 가기 싫고 마음이 초조해	10
0009872	불면	자꾸 잠들다 깨고 잠들다 깨고 이래요.	9
0013328	피로	고장 난 것처럼 힘이 안 생겨	11
0008446	식욕증가	식탐때문에 미쳐버리겠다	8
0018948	불안	다른 사람이랑 이야기할 때 심하게 긴장해요	18
0006631	감정조절이상	애기한테 별로 신경이 안 가요.	5
0000624	우울감	 패배감 너무 심해서 어디 상담이라도 받고 싶어	0
0014812	죄책감	괜히 산책을 오래 한 거 같아	12
0003824	외로움	일찍 임신하고 결혼한 사람이 나뿐이라 대화가 잘 안 맞는 것 같아	2
0004449	분노	때리고 싶을 만큼 미운 것 같아	3
0011639	초조함	TV에서 암 환자 얘기만 봐도 너무 걱정되고 불안하다니까.	10
0014442	죄책감	사정도 안 좋은데 임신을 괜히 한 거 같고 너무 죄책감 들어	12
0001047	우울감	근데 밤에 자려고 눕거나 시간이 좀 생기면 우울해져.	0
0015463	죄책감	제가 뱉은 말들이 생각이 나면서 너무 죄책감이 들었어요.	12
0006583	무기력	일이 제대로 안 돼.. 하고 싶지 않아..	4
0001460	우울감	회사 관두고 난 뒤로 진짜 하루종일 너무 우울했어.	0
0004254	분노	화가 나는 감정을 못 죽이겠어	3
0002011	슬픔	예전 생각이 너무 나면서 눈물 나	1
0017818	절망감	내 스스로에게 실망이다	16
0014843	죄책감	시간을 되돌리고 싶을 정도로 후회되는 일들이 많아	12
0012006	초조함	이렇게 공부했는데 또 떨어지면 그땐 어떡하나…	10
0017311	자존감저하	그러니까 점점 제 자신이 별 거 아닌 것 같고 그랬어요.	15
0014475	죄책감	나도 모르게 다른 사람들한테 사과를 하게 돼	12
0005637	무기력	그게 저를 더 힘들게 하는 거 같아요.	4
0006980	상실감	사는 의미가 사라졌어	6
0011362	초조함	스트레스가 너무 심해졌는지 감정기복이 심해	10
0004159	외로움	세상에 저 혼자 남은 기분이 들었어요.	2
0009705	불면	최근 들어선 잠도 안 와. 	9
0004173	외로움	그냥 나는 혼자구나, 싶은 생각에 밤거리를 걸었어.	2
0000657	우울감	남편이 안 보이면 사기가 너무 떨어지고 울적해	0
0011105	초조함	마음은 조마조마하고 근데 씻기조차 싫어	10
0006170	무기력	숨 쉬는 것도 다 귀찮은 느낌이에요.	4
0008854	불면	일이 많아서 그런지 자도 자도 피곤하다	9
0017422	절망감	임신 자꾸 실패하니까 좌절감이 깊어지는 것 같아	16
0017103	자존감저하	친구들을 만나면 내가 더 한심스럽게 느껴져	15
0001609	우울감	그러다 다리 아래를 봤는데 기분이 더 가라앉더라구요.	0
0008984	불면	피곤해서 그런지 자다가 계속 움직여	9
0005888	무기력	공부하는 게 정말 힘들긴 하죠.	4
0019511	불안	불안한 기분도 들고, 기억력도 떨어진 거 같고… 	18
0018853	불안	차를 운전할 땐 너무 불안해서	18
0016667	자존감저하	잘때도 누군가 지켜보고 있다는 느낌을 지울 수가 없어	15
0005743	무기력	너무 힘들고 질려요.	4
0015404	죄책감	근데 내가 딸한테 그렇게 못 해주는 것 같아서 미안하지…	12
0006395	무기력	사는 게 사는 거 같지 않고… 기쁜 일이 하나도 없는 거 같아.	4
0011605	초조함	근데 요즘은 감정기복이 더 심해졌거든.	10
0006863	상실감	요즘 모든 게 다 공허하게 느껴져	6
0013460	피로	슬럼프 때문에 회사에서도 일 제대로 안 하는 거 같아	11
0004825	분노	동생 자식만 아니어도 이사 안 해도 됐었는데 진짜 짜증나.	3
0002236	슬픔	나도 너무 안타깝고 속상해	1
0013124	초조함	나도 힘든데…어른들이 자꾸 혼내니까 너무 짜증나.	10
0010043	불면	8일 정도 잠을 잘 못잤어.	9
0015144	죄책감	그때 그 배신감 때문에 지금도 남자면 아주 소름이 돋아.	12
0002256	슬픔	마음이 무겁고 너무 힘겨운 느낌이 들어	1
0012461	초조함	나도 내 삶을 살고 싶은데…맨날 아이 걱정만 해.	10
0007295	식욕저하	살이 엄청 빠졌어	7
0006964	상실감	내 인생에 의미가 없다	6
0016657	자존감저하	아무 이유 없이 감시 당하는 느낌이 들어	15
0008421	식욕증가	계속 먹고 싶은 이유를 모르겠어	8
0003438	슬픔	밤에 잘 때는 운 적도 많아.	1
0008114	식욕저하	살이 좀 빠진 것 같다고 하더라.	7
0017048	자존감저하	미혼모라고 전부 나를 못잡아 먹어 안달이야	15
0013514	피로	밤에 몸이 더 무겁고 피곤한 거 같아	11
0017855	절망감	내 삶이 모욕적이야	16
0003757	외로움	애 낳고 살 생각만 하면 진짜 고생길…	2
0005098	분노	진짜 다들 뭣도 모르면서 개빡쳐.	3
0014366	피로	이거 때문에 평소 생활이 너무 힘드니까 진짜 더 피곤한 것 같아.	11
0010870	초조함	당황스러울 정도로 행동이 느려졌어	10
0000910	우울감	낮에 멍하니 있으면 손끝이 찌릿찌릿하니, 팔다리가 저려요.	0
0018274	자살충동	확 세상 떠버리고 싶다	17
0016187	자존감저하	더 이상 나 자신에 대한 존중감이 안 생겨.	15
0006050	무기력	고등학교때는 정말 많이 힘들었어.	4
0000603	우울감	자기관리 전혀 안 했으면서 자꾸 자신이 없어지고 우울해져	0
0004892	분노	나랑 엄마를 버리고 간 사람이니까.	3
0004271	분노	매일 그런 건 아니고 가끔씩 이성을 잃고 화를 내요	3
0017842	절망감	요즘 사는 게 비참하다	16
0008130	식욕저하	근데 요즘에 몸무게 다시 재보니까 살이 엄청 빠진 거예요.	7
0004955	분노	죽여버리고 싶어요, 정말.	3
0017541	절망감	내 인생에는 밝은 미래따윈 없는것 같아	16
0003165	슬픔	이렇게 일찍 불행해진 게 속상하기도 하고.	1
0014676	죄책감	요즘 엄마 얼굴이 너무 안 좋아서 마음이 쓰여	12
0003263	슬픔	슬픔이 조절이 안 된다는 느낌?	1
0018249	자살충동	목숨 버려야겠단 생각을 온종일 하는 것 같아	17
0012743	초조함	지하철이나 버스를 탈 수는 있는데, 타면 긴장이 돼요.	10
0012994	초조함	짜증 받아주는 것도 한계가 있지…	10
0000633	우울감	졌다, 실패했다는 강박증이 생긴 것 같아	0
0017799	절망감	마음이 다 뜯겨져 나가는 기분이야	16
0018227	자살충동	뛰어내리면 다 끝낼 수 있을 것 같아	17
0012993	초조함	좋아하는 사람한테 짜증을 많이 부리게 돼.	10
0019281	불안	요새 불안해	18
0006876	상실감	공허하구나	6
0014007	피로	눈을 뜨면 하루가 지나가 있는거야.	11
0006553	무기력	그래서 학교도 휴학하고 한 두 달은 집에서 꼼짝도 안 했어.	4
0018688	자살충동	커튼 봉에 압박붕대로 묶어서 수차례 자살시도를 했어.	17
0006782	감정조절이상	아버지가 안 계시니까 갑자기 이 세상에 나 혼자 남겨진 것 같아.	5
0011900	초조함	수술한다는 말에 얼마나 걱정이 되던지…	10
0003283	슬픔	그 때 정말 억울해서 막 눈물이 나는 거예요.	1
0013812	피로	괴로울 정도로 힘이 빠지는 것 같아	11
0000716	우울감	저번에 상담 받고 나서부터 기면증 생기고 너무 우울해	0
0016219	자존감저하	동창들이 나를 무시하니까 내가 하찮게 느껴져.	15
0018185	자살충동	살고 싶은 생각도 없고 돌겠다	17
0004732	분노	모든 게 다 남편 때문인 것 같아서 얼굴 보기만 해도 화가 치밀어 올라.	3
0007690	식욕저하	속이 심하게 느글느글한 것 같아	7
0019674	불안	불안하고 초조해서 잠이 안 와.	18
0007576	식욕저하	식욕도 떨어지고 기력이 없어서 그냥 떠다니는 것 같아	7
0007882	식욕저하	따로 방법은 없었고 그냥 안먹었어.	7
0017791	절망감	미혼모로 사는건 정말 하루 하루 가시밭길을 걷는 기분이야	16
0013089	초조함	괜히 부모님에게 짜증만 내고.	10
0014965	죄책감	나 때문에 다 실패했어	12
